n_interior,n_boundary,mse,train_time_sec
340,330,0.005610404074567663,5.648167133331299
340,340,0.02166406955623603,5.626428127288818
340,350,0.005221523530845997,5.6246161460876465
340,360,0.03559808045134259,5.651715040206909
340,370,0.0037039108315161835,5.643719911575317
340,380,0.0053458647180794315,5.6280128955841064
340,390,0.004803608940795298,5.661201238632202
360,10,0.4228125091065993,5.417880058288574
360,20,0.006846368915699095,5.484852313995361
360,30,0.01213244541887936,5.427022695541382
360,40,0.007713413715488903,5.431574106216431
360,50,0.008044812769904184,5.434042692184448
360,60,0.003500713021549181,5.42802095413208
360,70,0.00571391504010022,5.451698064804077
360,80,0.00799450272173939,5.439713001251221
360,90,0.002646855691056305,5.471550941467285
360,100,0.010018013736037154,5.4806272983551025
360,110,0.01697648196240807,5.459578037261963
360,120,0.05995820063000283,5.48297119140625
360,130,0.004187216162701805,5.515504837036133
360,140,0.0019712622531920625,5.490247964859009
360,150,0.006336229313846359,5.568665266036987
360,160,0.008710170968422198,5.492078065872192
360,170,0.003452945078767133,5.534466028213501
360,180,0.019813029580620513,5.526325941085815
360,190,0.01956864738480988,5.52040696144104
360,200,0.00565604980058108,5.541351079940796
360,210,0.003415104452533649,5.535531997680664
360,220,0.005398076830624651,5.534273147583008
360,230,0.004984655812480655,5.535613298416138
360,240,0.008276390292777814,5.659275054931641
360,250,0.00935786886739958,5.551146984100342
360,260,0.006672650434271082,5.575218915939331
360,270,0.013805241941845126,5.564972162246704
360,280,0.004478838473286316,5.5449700355529785
360,290,0.011323611031580996,5.601319789886475
360,300,0.008320804352189282,5.572765111923218
360,310,0.004795748039749126,5.603917121887207
360,320,0.007455638860576284,5.622565031051636
360,330,0.00414246159083489,5.611363887786865
360,340,0.004163638062823518,5.744174003601074
360,350,0.004087072506002378,5.616688251495361
360,360,0.00543984815659898,5.692300081253052
360,370,0.02022981837146215,5.819095134735107
360,380,0.01043340231881023,5.770889043807983
360,390,0.012690822783960968,5.6229259967803955
380,10,0.38872276228333486,5.928360939025879
380,20,0.011865240559814711,5.582512855529785
380,30,0.0053248616466062305,5.680871248245239
380,40,0.0030121872573006534,5.532121896743774
380,50,0.0035660989093557567,5.557013034820557
380,60,0.00522799592890612,5.5334978103637695
380,70,0.00644367722454749,5.553443670272827
380,80,0.007044261952813746,5.554219961166382
380,90,0.011166542963127257,5.697936058044434
380,100,0.009473990986513817,5.602150201797485
380,110,0.004620588058565523,5.629890203475952
380,120,0.022301642150076965,5.531718730926514
380,130,0.005754268529049879,5.585806131362915
380,140,0.007372649919648069,5.846181869506836
380,150,0.0034433567179732684,5.635401010513306
380,160,0.012192402843323518,5.643063068389893
380,170,0.00462525412463535,5.644191026687622
380,180,0.006515989559580763,5.686172962188721
380,190,0.01185774037700988,5.728552341461182
380,200,0.004099638612576362,5.6616950035095215
380,210,0.002663826625680478,5.709399938583374
380,220,0.002626093371724,5.684285879135132
380,230,0.0018911850981539484,5.842779874801636
380,240,0.00534137291981662,5.685712099075317
380,250,0.004076189237221543,5.768558740615845
380,260,0.0021640210173442176,5.734127759933472
380,270,0.00462363293516497,5.74961519241333
380,280,0.00906505909161411,5.730394124984741
380,290,0.014236429368462618,5.683364152908325
380,300,0.006488824960245938,5.816555976867676
380,310,0.005775624074950491,5.790226936340332
380,320,0.022314871166500914,5.740230083465576
380,330,0.008099025647831546,5.908793926239014
380,340,0.003593841351805055,5.8991899490356445
380,350,0.004084117584156658,5.805047988891602
380,360,0.0021823025000648993,5.98640513420105
380,370,0.017423874622814337,5.801796197891235
380,380,0.01310108805629553,5.889710903167725
380,390,0.004339557076329193,5.785816192626953
400,10,0.4960678757623198,5.848540782928467
400,20,0.016461579833796,5.834853172302246
400,30,0.008135224615961733,5.800604820251465
400,40,0.010214273126338285,5.740707874298096
400,50,0.013781562337499952,5.806717157363892
400,60,0.014904076412514974,5.92674994468689
400,70,0.01221159858142708,5.726166009902954
400,80,0.001983485335252371,5.92059326171875
400,90,0.00362759142259704,5.979478120803833
400,100,0.0030920082140603374,5.747921943664551
400,110,0.003513888917744022,5.716871738433838
400,120,0.008208022966337429,5.7796831130981445
400,130,0.004044623361958186,5.8698859214782715
400,140,0.017296115640587327,5.8132288455963135
400,150,0.008636026578126534,5.782462120056152
400,160,0.018692034355876633,5.83879017829895
400,170,0.004124684392219152,5.81287693977356
400,180,0.017353667696318752,5.81311297416687
400,190,0.008448888859000242,5.758837938308716
400,200,0.01894323182411975,5.801168918609619
400,210,0.004893782430496345,5.826478004455566
400,220,0.006379655149992488,5.901067018508911
400,230,0.005727673413350096,5.786060094833374
400,240,0.004982766571508546,5.824850082397461
400,250,0.008305521001413586,5.808162212371826
400,260,0.04456245418541116,5.896849155426025
400,270,0.004879740696755922,5.865856170654297
400,280,0.001784075354840701,5.813796758651733
400,290,0.013846403974817983,5.905848979949951
400,300,0.00971475928390529,5.897735834121704
400,310,0.004403989852771675,5.853111028671265
400,320,0.007267229476311303,5.875638961791992
400,330,0.005038518775409565,5.933799982070923
400,340,0.0015583583266850685,5.935266971588135
400,350,0.002230966999651084,5.93058705329895
400,360,0.00402878781461311,5.873323917388916
400,370,0.018595865329823887,6.02072811126709
400,380,0.00683252894819186,5.877945184707642
400,390,0.0032944200748616973,5.967154026031494
420,10,0.37035048631141765,5.670587778091431
420,20,0.018865833071108038,5.675133943557739
420,30,0.006876758006922297,5.637897968292236
420,40,0.0024808566434968054,5.690199851989746
420,50,0.007187461218170384,5.643986225128174
420,60,0.004002836461166026,5.8133628368377686
420,70,0.01177616545166925,5.707778215408325
420,80,0.006201388279903841,5.713335037231445
420,90,0.004648551835939118,5.735396146774292
420,100,0.0011302353521544025,5.681236028671265
420,110,0.00544616515420315,5.731267213821411
420,120,0.0037221307814343327,5.711065769195557
420,130,0.0038472140768058905,5.88772988319397
420,140,0.002256634286772362,5.911587953567505
420,150,0.016929874824168717,5.833965063095093
420,160,0.0049429066650413704,5.723839044570923
420,170,0.003319837855199743,5.873915195465088
420,180,0.018483425410193415,5.935064077377319
420,190,0.005032423059098567,5.8521997928619385
420,200,0.008974188580719605,5.878921985626221
420,210,0.008275304629884586,5.767620086669922
420,220,0.016930108994067616,5.82996678352356
420,230,0.005012381824561165,5.816272020339966
420,240,0.003166729553498018,5.898427963256836
420,250,0.005618866448108034,5.846333980560303
420,260,0.026207492546265546,5.869397401809692
420,270,0.0072923282360383606,5.84687614440918
420,280,0.0034483363266353878,5.936700344085693
420,290,0.0052659943641821996,5.9022979736328125
420,300,0.003578220352996356,5.848758935928345
420,310,0.005111327598135614,5.995955944061279
420,320,0.0186047769352701,6.068921089172363
420,330,0.002236619280305791,6.005290985107422
420,340,0.027710054055879164,6.016205072402954
420,350,0.002341557832533961,5.982960939407349
420,360,0.0031925500562769026,6.042006969451904
420,370,0.002655427760832409,6.011542081832886
420,380,0.007776272992240833,6.130046129226685
420,390,0.011468861960047084,5.944944858551025
440,10,5.056857763311858,5.712870836257935
440,20,0.0062321157629390425,5.730717897415161
440,30,0.016358771844204135,5.688442707061768
440,40,0.005177794799302215,5.801328897476196
440,50,0.004160721903387432,5.735496997833252
440,60,0.010380348294538214,5.855120897293091
440,70,0.003731272427236761,5.758671998977661
440,80,0.0025529637354250482,5.896254062652588
440,90,0.004495581873546766,5.709459066390991
440,100,0.00938182536322336,5.785885810852051
440,110,0.0025138150126450525,5.968016862869263
440,120,0.0034511896688552896,5.878998041152954
440,130,0.0020959196116900826,5.93654990196228
440,140,0.009219492919061654,5.8548219203948975
440,150,0.0050560882977350955,6.143295049667358
440,160,0.005045821460463568,5.843548059463501
440,170,0.045886317426107534,5.866979122161865
440,180,0.003095075397832634,5.786760091781616
440,190,0.005377815722702244,5.792109966278076
440,200,0.0017530526530868265,5.847341060638428
440,210,0.005369449908996919,5.786887168884277
440,220,0.019084544801613177,5.825093030929565
440,230,0.0037464841869757734,5.77640700340271
440,240,0.00850879373638372,5.858000993728638
440,250,0.006662058583016195,5.832018136978149
440,260,0.011661049253201735,5.816169023513794
440,270,0.030581577453621254,5.831864833831787
440,280,0.014700723756690416,5.841587066650391
440,290,0.0076085168692566225,5.846524000167847
440,300,0.004512761477527106,5.90493106842041
440,310,0.006249652379757457,5.837830066680908
440,320,0.006713942089237255,5.948284149169922
440,330,0.004947115934031972,5.9270830154418945
440,340,0.0037999279556577784,5.929348945617676
440,350,0.00459442382265157,5.855327844619751
440,360,0.011054012027346235,5.828715801239014
440,370,0.0040248925991362835,5.887960910797119
440,380,0.005737539176781434,5.940640926361084
440,390,0.00877627077908619,5.895317077636719
460,10,0.43643720849149303,6.592641115188599
460,20,0.009413361376130018,6.623035907745361
460,30,0.003865662249049073,6.639908075332642
460,40,0.006429383856811518,6.802124977111816
460,50,0.0023322233340742913,6.821548938751221
460,60,0.005502446261462725,6.724430084228516
460,70,0.0022072448623763332,6.7359232902526855
460,80,0.0055797557241869765,6.755434036254883
460,90,0.004970893619818241,6.746258974075317
460,100,0.006841471939068447,6.708734035491943
460,110,0.010062611019579781,6.737730026245117
460,120,0.00429268475485467,6.866274833679199
460,130,0.00279910170512473,6.944732904434204
460,140,0.014174689726945923,6.768009901046753
460,150,0.005253163541270959,6.752316951751709
460,160,0.00810370516596568,6.831389904022217
460,170,0.010293691739907903,6.797870874404907
460,180,0.00511110003517884,6.89863395690918
460,190,0.003396940779723863,6.808618068695068
460,200,0.006553211430136287,6.8449928760528564
460,210,0.006117138707100419,6.827910900115967
460,220,0.0035900960077668315,7.0310587882995605
460,230,0.00868151930522402,6.851261138916016
460,240,0.008310304437071392,6.830038785934448
460,250,0.0017644567549026712,7.005888938903809
460,260,0.005362207100944421,6.908504009246826
460,270,0.014061476599968214,6.889760971069336
460,280,0.004531151402579707,6.949424982070923
460,290,0.0024526284404925458,7.0053088665008545
460,300,0.004161332319372463,7.217783212661743
460,310,0.004455359943166563,7.20153284072876
460,320,0.004155843696536924,6.886254072189331
460,330,0.00744813071338298,6.809485912322998
460,340,0.007077006363610676,7.060952186584473
460,350,0.005882550629395806,7.324418067932129
460,360,0.00976585930115736,7.216362953186035
460,370,0.008224219773475367,7.367390871047974
460,380,0.0059192731461144,7.279857873916626
460,390,0.01292582970533984,7.106778144836426
480,10,1.8220749224726867,6.78868293762207
480,20,0.019675990767241486,7.2133729457855225
480,30,0.003212881397435719,6.969238042831421
480,40,0.0035954047179962314,6.8817830085754395
480,50,0.0022658644956080236,6.811862945556641
480,60,0.0035808977553250217,6.801272869110107
480,70,0.009788144948834883,6.879838228225708
480,80,0.008089872831791465,6.803674936294556
480,90,0.003732794092222795,6.8863301277160645
480,100,0.005130795025713854,6.855763912200928
480,110,0.005018355131401962,7.180253028869629
480,120,0.0035100090013769503,6.7674400806427
480,130,0.0018220840317897534,6.754493236541748
480,140,0.0035985384549308535,6.846636056900024
480,150,0.016101418625082135,6.7726569175720215
480,160,0.0035747546551296444,6.913913011550903
480,170,0.004069626993866377,6.8054797649383545
480,180,0.015574775068672296,6.848306179046631
480,190,0.009285061151988846,7.281796932220459
480,200,0.005352930652441506,7.123363018035889
480,210,0.0038999565935983675,6.927047252655029
480,220,0.005099094902808037,7.023535966873169
480,230,0.0071933412018848454,6.878870964050293
480,240,0.005242059448822683,7.017580032348633
480,250,0.0031386664471884144,7.018990993499756
480,260,0.009524222851964975,7.057169198989868
480,270,0.009028719202908988,7.607149839401245
480,280,0.002703171667595938,7.315898180007935
480,290,0.003158892703029788,7.297724008560181
480,300,0.02095818108901763,7.329611778259277
480,310,0.004186952180293109,7.0933918952941895
480,320,0.004166590405443206,7.113616943359375
480,330,0.009815827102297671,7.17611289024353
480,340,0.0036036320246557083,7.565290927886963
480,350,0.004194946478014057,7.285661935806274
480,360,0.004919139426438217,7.399719953536987
480,370,0.007203611099019376,7.131278038024902
480,380,0.011449723290824347,7.107261896133423
480,390,0.00524501971706994,7.279425144195557
500,10,0.30709613638103517,7.122265100479126
500,20,0.003950956411822656,7.3909430503845215
500,30,0.00897527817949089,7.402094125747681
500,40,0.005243720675038932,7.300287961959839
500,50,0.00930583409968412,7.309633731842041
500,60,0.007727582653613053,7.411786079406738
500,70,0.005029120877943764,7.2696309089660645
500,80,0.003265151528355689,7.161872148513794
500,90,0.005829693998593108,7.142832040786743
500,100,0.012033671525441807,7.532238960266113
500,110,0.007746816628797994,7.407117128372192
500,120,0.006950295688179081,7.618362188339233
500,130,0.010619629688493268,7.5706939697265625
500,140,0.011568711671596859,7.312005043029785
500,150,0.0021088561143287115,7.186615943908691
500,160,0.0043123495121007325,7.551837921142578
500,170,0.0026405983795800415,7.219151973724365
500,180,0.00685265565576473,7.270558834075928
500,190,0.0036387122869591154,7.230304956436157
500,200,0.12254728318218668,7.38118577003479
500,210,0.0026926223901952554,7.10978889465332
500,220,0.0037187643248190873,7.150541067123413
500,230,0.003466689521807742,7.270182132720947
500,240,0.001935045954653963,7.466650724411011
500,250,0.0020047986036079123,7.413450002670288
500,260,0.004570641415305407,7.44711971282959
500,270,0.009145299372419353,7.417432069778442
500,280,0.0027902026545789885,7.307712078094482
500,290,0.004418452913987149,7.315274000167847
500,300,0.00772523356020111,7.567448139190674
500,310,0.004921259407792115,7.759676218032837
500,320,0.014827179374926473,7.303030967712402
500,330,0.004413890098521861,7.209729909896851
500,340,0.006092439508930805,7.417074918746948
500,350,0.19357796761412238,7.710389852523804
500,360,0.005545332463044279,7.6412200927734375
500,370,0.0037445223051482857,7.479044198989868
500,380,0.010397435591802263,7.502882719039917
500,390,0.00300377767761057,7.551750183105469
520,10,1.0903131620765956,7.052595138549805
520,20,0.009997529525633105,7.156235933303833
520,30,0.004984517066592379,7.341371297836304
520,40,0.005965084109138607,7.099685192108154
520,50,0.006733086560217302,7.106080770492554
520,60,0.0012269887770151207,7.073802947998047
520,70,0.004738616777845734,6.9975690841674805
520,80,0.003950141597084192,6.9613659381866455
520,90,0.010162837882450136,7.017973184585571
520,100,0.006414626714553653,7.053063869476318
520,110,0.01756974816694126,7.008414030075073
520,120,0.00953109932091028,6.981879949569702
520,130,0.032637048521904806,7.0169689655303955
520,140,0.007300964397297807,7.0316808223724365
520,150,0.0039029932580508715,6.990952968597412
520,160,0.0033655927301002577,7.09215784072876
520,170,0.004242096704323879,7.073781967163086
520,180,0.005378869778909995,7.027417898178101
520,190,0.0027501606138417406,7.017580032348633
520,200,0.0030389577359488614,7.119081974029541
520,210,0.006710249004821619,7.127772808074951
520,220,0.004455892357958496,7.103269100189209
520,230,0.005184080419876376,7.027190923690796
520,240,0.004831067306576118,7.02671217918396
520,250,0.0030325069993288475,7.180922746658325
520,260,0.004434436371298963,7.158330917358398
520,270,0.002982469461114939,7.069101095199585
520,280,0.0037918212951531982,7.249313116073608
520,290,0.0046165572600661035,7.183915853500366
520,300,0.004657673743357862,7.095036745071411
520,310,0.004996486977576799,7.229903936386108
520,320,0.0063505139540556005,7.1184821128845215
520,330,0.01916619858807788,7.1837828159332275
520,340,0.003289230551029246,7.198256015777588
520,350,0.005393421617575532,7.1599249839782715
520,360,0.012732488075380877,7.1091628074646
520,370,0.00797229387048648,7.307857036590576
520,380,0.006915465922373373,7.227002859115601
520,390,0.002586956047195465,7.2430620193481445
540,10,0.15704351987363147,7.105988025665283
540,20,0.023786665844803476,7.149784088134766
540,30,0.006078916376122813,7.1240949630737305
540,40,0.029361111186554507,7.129160165786743
540,50,0.004266305479095382,7.125772953033447
540,60,0.008130241015780292,7.227546691894531
540,70,0.002986807767295541,7.012679815292358
540,80,0.0065660787385873375,7.128300189971924
540,90,0.0043633488241216125,7.09895133972168
540,100,0.02506249296271748,7.282247066497803
540,110,0.00449192543930919,7.106241941452026
540,120,0.00557535097604652,7.340388774871826
540,130,0.01207334292388976,7.440291166305542
540,140,0.002622338650488133,7.284998893737793
540,150,0.006340855705235148,7.336793899536133
540,160,0.02840995403932917,7.366515874862671
540,170,0.006886482066628041,7.3776280879974365
540,180,0.01707088541492062,7.259949207305908
540,190,0.0034213008920612326,7.310391902923584
540,200,0.008887337929569545,7.398403882980347
540,210,0.0010004884037450737,7.358456134796143
540,220,0.00468901762828218,7.226253032684326
540,230,0.0037767798490176475,7.345476865768433
540,240,0.0041213680637905755,7.625553846359253
540,250,0.00298184637481279,8.082001209259033
540,260,0.009400134164882756,8.324384212493896
540,270,0.006503432852587867,7.400539875030518
540,280,0.0025342105890812736,7.776991128921509
540,290,0.005180616089321614,7.749574899673462
540,300,0.012487490842113811,7.7989630699157715
540,310,0.005175051182868196,7.701249122619629
540,320,0.0038985302100609837,7.678704738616943
540,330,0.0014629148610128724,7.68410587310791
540,340,0.009377180131600658,7.448627948760986
540,350,0.0038621645655075396,7.547294855117798
540,360,0.0025227222271736152,7.8351662158966064
540,370,0.013639359991918707,7.6079020500183105
540,380,0.010514990254531457,7.8281049728393555
540,390,0.0054757487032028335,8.036811828613281
560,10,0.29374016273279313,7.717928886413574
560,20,0.00503498019561565,7.4970362186431885
560,30,0.009389809285363366,7.6644721031188965
560,40,0.012035666586330101,7.7763590812683105
560,50,0.005555076133040549,7.836154937744141
560,60,0.0057750079367905735,7.565692901611328
560,70,0.014034213465404122,7.231159687042236
560,80,0.0067638319114186945,7.1387670040130615
560,90,0.003399667488973002,7.238822937011719
560,100,0.013071487317130504,7.153853893280029
560,110,0.005034775495626415,7.200926065444946
560,120,0.006080749565269951,7.1947619915008545
560,130,0.004478954925524473,7.2817559242248535
560,140,0.005859486672830245,7.329818248748779
560,150,0.01109222443099878,7.55547308921814
560,160,0.005406600502555163,7.51274299621582
560,170,0.007685649719295557,7.502764701843262
560,180,0.010032726523761375,7.232664108276367
560,190,0.003811835914423819,7.2410290241241455
560,200,0.005168611477868665,7.3360888957977295
560,210,0.0034405717760801913,7.3412699699401855
560,220,0.005426069947240215,7.38710618019104
560,230,0.0019076692196575557,7.420243740081787
560,240,0.0030578247326416325,7.1551291942596436
560,250,0.009035880274086805,7.647642135620117
560,260,0.006928911337267572,7.706827878952026
560,270,0.005960443141582696,7.7459046840667725
560,280,0.004490552446391858,7.628539323806763
560,290,0.034657846863269524,7.647301197052002
560,300,0.009172049642570342,7.7642128467559814
560,310,0.01313190546928255,7.581999063491821
560,320,0.005461638808786104,7.465784788131714
560,330,0.006342563289733628,7.6422810554504395
560,340,0.0033020677884485457,7.438556909561157
560,350,0.005082437590741076,7.613664150238037
560,360,0.005218215907026589,7.554149866104126
560,370,0.01219660540085344,7.391440153121948
560,380,0.005990566335836157,7.524488925933838
560,390,0.007942993040152222,7.552322864532471
580,10,2.132462529907257,7.6561291217803955
580,20,0.007499864732364725,7.473910093307495
580,30,0.005752276435595871,7.355277061462402
580,40,0.004192523005664536,7.399585962295532
580,50,0.0043836494444518025,7.341821193695068
580,60,0.004131321971634129,7.3743579387664795
580,70,0.00257602867753904,7.414594888687134
580,80,0.00418055020300673,7.546108961105347
580,90,0.0067510887266385355,7.459491729736328
580,100,0.004942814122496896,7.65038800239563
580,110,0.004747513745652092,7.507182836532593
580,120,0.0040767822417361686,7.481220722198486
580,130,0.008032659057953827,7.401819229125977
580,140,0.005513008926125924,7.545159101486206
580,150,0.003591587373548574,7.626560926437378
580,160,0.004660356947437245,7.5559327602386475
580,170,0.012664462170234226,7.585309028625488
580,180,0.0033096930991914947,7.645510911941528
580,190,0.00595452210801239,7.641733169555664
580,200,0.004182079777932077,7.54079794883728
580,210,0.009878346060708745,7.549742937088013
580,220,0.011024224221920736,7.81976318359375
580,230,0.0036356231832850292,8.380178928375244
580,240,0.004365563415046652,7.727860927581787
580,250,0.0065340975078125385,7.4807679653167725
580,260,0.002772142394309912,7.655000925064087
580,270,0.005811590433317832,7.634554862976074
580,280,0.002967669035523174,7.6068878173828125
580,290,0.010465182483675797,7.670623064041138
580,300,0.006364680659179834,7.717031955718994
580,310,0.014414068976786158,7.635889768600464
580,320,0.0035659134814418456,7.547172784805298
580,330,0.004122318541200184,7.623895883560181
580,340,0.0032056273166707165,7.769362211227417
580,350,0.020116187445060888,7.690396070480347
580,360,0.0028485993915562786,7.616153001785278
580,370,0.004780048577556513,7.689062118530273
580,380,0.011620486417268669,7.927972078323364
580,390,0.004348607073154054,7.842077016830444
600,10,1.1145070921833666,7.636011123657227
600,20,0.001628345222139781,7.347764015197754
600,30,0.01469386285861728,7.567769765853882
600,40,0.020220762874941425,7.405948877334595
600,50,0.015516788434017914,7.279733896255493
600,60,0.00545358996713287,7.348731994628906
600,70,0.010775839737934547,7.461293935775757
600,80,0.004142027825474749,7.365142107009888
600,90,0.00789302933297566,7.360447883605957
600,100,0.004436706960236949,7.387264966964722
600,110,0.0030646429375407068,7.489991903305054
600,120,0.0040397348370746515,7.2598230838775635
600,130,0.00811601742884223,7.504563093185425
600,140,0.007405880611908975,7.412946939468384
600,150,0.007246351239904537,7.583416938781738
600,160,0.004234829571357465,7.474061012268066
600,170,0.007665180998827887,7.4741902351379395
600,180,0.0019942342378927694,7.3988728523254395
600,190,0.003870581515618843,7.415458917617798
600,200,0.00767839929343353,7.441874980926514
600,210,0.004491368698363416,7.546669006347656
600,220,0.00417502160657974,7.562582015991211
600,230,0.00332094527963482,7.5154218673706055
600,240,0.015344857203039488,7.503039121627808
600,250,0.003219816790648224,7.421257019042969
600,260,0.006380974489166876,7.528841018676758
600,270,0.0024915662423250877,7.580514669418335
600,280,0.15961021109965154,7.477170944213867
600,290,0.029821939992711675,7.636574029922485
600,300,0.008388596782315533,7.473646879196167
600,310,0.008383908621211023,7.443413972854614
600,320,0.010131833088317483,7.514531135559082
600,330,0.007858673639988531,7.473608016967773
600,340,0.0067296621793160654,7.576843976974487
600,350,0.003269158845833461,7.600125074386597
600,360,0.0036932819697817992,7.539432048797607
600,370,0.0021683951913993617,7.725476980209351
600,380,0.015217745484535297,7.682469129562378
600,390,0.006755786681804487,7.592194080352783
620,10,0.12259221573591206,7.471241235733032
620,20,0.011977826081745071,7.267975091934204
620,30,0.006393967655520164,7.29925012588501
620,40,0.004596723115800149,7.346938848495483
620,50,0.008838341896400629,7.384152889251709
620,60,0.005088233206141726,7.441501140594482
620,70,0.006433945231463416,7.494920015335083
620,80,0.002733339824913329,7.357568025588989
620,90,0.008878655343133148,7.389492034912109
620,100,0.013696123362666197,7.378220081329346
620,110,0.005172307905817976,7.408253908157349
620,120,0.011104361453275606,7.456264019012451
620,130,0.008652636825626994,7.433345079421997
620,140,0.004645273780629857,7.649160861968994
620,150,0.01833219457128999,7.361397981643677
620,160,0.007272649272838049,7.4860780239105225
620,170,0.003100547053030938,7.466536998748779
620,180,0.00851719621129839,7.43516993522644
620,190,0.003209757458085252,7.416419982910156
620,200,0.006949889263259027,7.515960931777954
620,210,0.004394808524144083,7.397903680801392
620,220,0.003164013031015306,7.505781888961792
620,230,0.005249327840780534,7.583383083343506
620,240,0.0026636303420306665,7.49396824836731
620,250,0.004787736013744234,7.393605947494507
620,260,0.0024504867111036113,7.458688020706177
620,270,0.006774881301963584,7.518364906311035
620,280,0.00551668340161582,7.524877071380615
620,290,0.0023025765902033287,7.478393793106079
620,300,0.0028273502653559162,7.5675950050354
620,310,0.0038308777287301317,7.4571592807769775
620,320,0.0029700787010432323,7.5248939990997314
620,330,0.02332006482672389,7.468652725219727
620,340,0.008467938551293143,7.495648145675659
620,350,0.006780989726794811,7.512605905532837
620,360,0.0068916210084814114,7.469495058059692
620,370,0.006660017348381194,7.5265491008758545
620,380,0.005175789817802893,7.550092697143555
620,390,0.00804916246849038,7.505688190460205
640,10,0.08951555820270676,7.548985242843628
640,20,0.011986767531255995,7.542140960693359
640,30,0.008779380195231619,7.4825921058654785
640,40,0.00971195638539635,7.71617317199707
640,50,0.010578511673128092,645.5179901123047
640,60,0.0011047880499102858,7.487391948699951
640,70,0.008247940364142652,7.524327993392944
640,80,0.00705450955478544,7.608258008956909
640,90,0.009957984566627172,7.520631790161133
640,100,0.0076986601542810805,7.558890104293823
640,110,0.003477258108151739,7.588201999664307
640,120,0.006994082450880169,7.381995677947998
640,130,0.006655036558484889,182.76025128364563
640,140,0.007626525073816289,7.6990392208099365
640,150,0.008781217743468918,7.90448784828186
640,160,0.009879128573353919,7.627246141433716
640,170,0.007308439908183728,7.686340093612671
640,180,0.029459644895212817,7.768579721450806
640,190,0.005100671191680835,7.663670063018799
640,200,0.00356337588386808,7.696986198425293
640,210,0.006848873595905153,7.798170804977417
640,220,0.004614238794312604,7.689107894897461
640,230,0.004957230321904943,7.809536933898926
640,240,0.04085545046215753,7.725975036621094
640,250,0.005426144404663189,7.887938022613525
640,260,0.001997111377288346,7.802123069763184
640,270,0.003674202391671767,7.774817705154419
640,280,0.007402417196018669,7.809538125991821
640,290,0.005643620627095143,7.74683690071106
640,300,0.003561878794930452,7.742217063903809
640,310,0.006915080259589024,7.769556045532227
640,320,0.001954960086079338,7.623271942138672
640,330,0.005328159588716999,7.828208923339844
640,340,0.005532042513264077,7.904190301895142
640,350,0.005450584950825893,7.88888692855835
640,360,0.003467400457126014,7.825485944747925
640,370,0.004762164543449985,7.772439002990723
640,380,0.00889686350454561,7.8698570728302
640,390,0.004479433885066322,7.759518146514893
660,10,0.24331924349874384,7.533241033554077
660,20,0.01192785368968626,7.602137088775635
660,30,0.008226967502978253,7.667798042297363
660,40,0.005835139744591001,7.576302766799927
660,50,0.019859241327529944,7.607170104980469
660,60,0.01789353893539074,7.575736045837402
660,70,0.0192909445937154,7.7151198387146
660,80,0.008768548191895258,7.553133726119995
660,90,0.004258473975149988,7.576862812042236
660,100,0.003088292147622053,7.667548179626465
660,110,0.007570154421394053,7.617551803588867
660,120,0.013380548574851377,7.648255109786987
660,130,0.010671430228191284,7.445825099945068
660,140,0.014100526049294728,7.599049806594849
660,150,0.003625575984691995,7.690177917480469
660,160,0.00462565463642175,7.612642049789429
660,170,0.005648724378147169,7.686411142349243
660,180,0.0044730215851952835,7.812194108963013
660,190,0.02332592482568621,7.641830205917358
660,200,0.015890773509528663,7.6757190227508545
660,210,0.003888128241536448,7.629682779312134
660,220,0.03630983027126278,7.80813193321228
660,230,0.06970174082838948,7.708440065383911
660,240,0.004666473402008248,7.663078784942627
660,250,0.0034149467771389026,7.66852879524231
660,260,0.002298900839407598,7.78026819229126
660,270,0.014751477225754353,7.719091176986694
660,280,0.007106130143103201,7.736588001251221
660,290,0.00758372020981427,7.756567001342773
660,300,0.011463532422686475,7.725573301315308
660,310,0.0024034500349251397,7.784036159515381
660,320,0.007416707782773942,7.8435211181640625
660,330,0.0030808845049701446,7.73845100402832
660,340,0.0055753846476902505,7.924851894378662
660,350,0.01026409728888553,7.750955104827881
660,360,0.004235132228311018,7.857691049575806
660,370,0.004635240062435775,7.739830017089844
660,380,0.0031911983831956975,7.738703012466431
660,390,0.003949956214949847,7.740344047546387
680,10,0.28354146898237975,7.834959030151367
680,20,0.0066309435308566774,7.725270986557007
680,30,0.012608810451203973,7.797392845153809
680,40,0.006661173535083284,7.921525001525879
680,50,0.002990741755308045,7.875641107559204
680,60,0.038754306006732395,7.860396862030029
680,70,0.006946871920016879,7.915676116943359
680,80,0.0020216848204354207,7.860397815704346
680,90,0.0029582035926306763,8.11350417137146
680,100,0.00809581377369073,7.785282850265503
680,110,0.003121289250590311,7.855216979980469
680,120,0.00576892877231874,7.926165819168091
680,130,0.006826519692629295,7.890517950057983
680,140,0.0037239695279753177,7.8964149951934814
680,150,0.002420116489211618,7.968047857284546
680,160,0.0022784840071445743,7.798131942749023
680,170,0.00654601896567582,7.844887018203735
680,180,0.0068148194506212735,7.866541862487793
680,190,0.0029862623944319506,7.945739984512329
680,200,0.005068597183089704,45.99303698539734
680,210,0.006898041572150197,7.875570774078369
680,220,0.006900667945056173,7.915446043014526
680,230,0.006255416636442886,8.021855115890503
680,240,0.014719715941112549,8.124176740646362
680,250,0.007521354209398873,7.983295917510986
