activation,layers,width,mse,train_time_sec
relu,5,11,1.0,3.2125422954559326
relu,5,12,1.0,3.123551845550537
relu,5,13,1.0,3.254918098449707
relu,5,14,1.0,3.2138962745666504
relu,5,15,1.0,3.3168997764587402
relu,5,16,1.0,3.1328320503234863
relu,5,17,1.0,3.040492057800293
relu,5,18,1.0,3.2344937324523926
relu,5,19,1.0,3.1883761882781982
relu,5,20,1.0,3.2639222145080566
relu,6,1,1.0,3.3637921810150146
relu,6,2,1.0,3.4913017749786377
relu,6,3,1.0,3.4116051197052
relu,6,4,1.0,3.462730884552002
relu,6,5,1.0,3.384208917617798
relu,6,6,1.0,3.4959800243377686
relu,6,7,1.0,3.5696980953216553
relu,6,8,1.0,3.464977979660034
relu,6,9,1.0,3.668246030807495
relu,6,10,1.0,3.816648006439209
relu,6,11,1.0,3.7933170795440674
relu,6,12,1.0,3.601436138153076
relu,6,13,1.0,3.611063003540039
relu,6,14,1.0,3.6505091190338135
relu,6,15,1.0,3.809221029281616
relu,6,16,1.0,3.6595458984375
relu,6,17,1.0,3.6584110260009766
relu,6,18,1.0,3.6203269958496094
relu,6,19,1.0,3.6556196212768555
relu,6,20,1.0,3.740673065185547
relu,7,1,1.0,3.7046289443969727
relu,7,2,1.0,3.906393051147461
relu,7,3,1.0,3.8562748432159424
relu,7,4,1.0,3.7895419597625732
relu,7,5,1.0,3.959153890609741
relu,7,6,1.0,4.025361061096191
relu,7,7,1.0,4.154371976852417
relu,7,8,1.0,3.929978132247925
relu,7,9,1.0,3.9087088108062744
relu,7,10,1.0,3.945931911468506
relu,7,11,1.0,4.086156129837036
relu,7,12,1.0,4.005284786224365
relu,7,13,1.0,4.135138034820557
relu,7,14,1.0,4.145331144332886
relu,7,15,1.0,4.27701997756958
relu,7,16,1.0,3.9187018871307373
relu,7,17,1.0,4.0116050243377686
relu,7,18,1.0,4.075983285903931
relu,7,19,1.0,4.058082103729248
relu,7,20,1.0,4.022298336029053
relu,8,1,1.0,4.024129152297974
relu,8,2,1.0,4.1268439292907715
relu,8,3,1.0,4.2976720333099365
relu,8,4,1.0,4.346841096878052
relu,8,5,1.0,4.550849914550781
relu,8,6,1.0,4.537439346313477
relu,8,7,1.0,4.502537965774536
relu,8,8,1.0,4.312668800354004
relu,8,9,1.0,4.283416032791138
relu,8,10,1.0,4.545725107192993
relu,8,11,1.0,4.572559118270874
relu,8,12,1.0,4.508798837661743
relu,8,13,1.0,4.616643905639648
relu,8,14,1.0,4.709891080856323
relu,8,15,1.0,4.830207109451294
relu,8,16,1.0,4.694516897201538
relu,8,17,1.0,4.7359960079193115
relu,8,18,1.0,4.726353883743286
relu,8,19,1.0,4.704938888549805
relu,8,20,1.0,4.51859188079834
relu,9,1,1.0,4.607737302780151
relu,9,2,1.0,4.565659046173096
relu,9,3,1.0,4.583575963973999
relu,9,4,1.0,4.488886594772339
relu,9,5,1.0,4.93910813331604
relu,9,6,1.0,4.8871917724609375
relu,9,7,1.0,5.25058913230896
relu,9,8,1.0,4.559342861175537
relu,9,9,1.0,4.731481075286865
relu,9,10,1.0,4.789251089096069
relu,9,11,1.0,4.984087944030762
relu,9,12,1.0,4.794150114059448
relu,9,13,1.0,5.020663022994995
relu,9,14,1.0,5.09040904045105
relu,9,15,1.0,5.281869173049927
relu,9,16,1.0,4.913581132888794
relu,9,17,1.0,4.988915920257568
relu,9,18,1.0,4.985437870025635
relu,9,19,1.0,4.981613874435425
relu,9,20,1.0,4.970638275146484
relu,10,1,1.0,4.84582781791687
relu,10,2,1.0,4.935871124267578
relu,10,3,1.0,5.0014379024505615
relu,10,4,1.0,4.900564908981323
relu,10,5,1.0,5.003007173538208
relu,10,6,1.0,5.1310930252075195
relu,10,7,1.0,5.2306129932403564
relu,10,8,1.0,5.037732839584351
relu,10,9,1.0,5.157226085662842
relu,10,10,1.0,5.264121770858765
relu,10,11,1.0,5.58504319190979
relu,10,12,1.0,5.434802770614624
relu,10,13,1.0,5.6718339920043945
relu,10,14,1.0,5.746016025543213
relu,10,15,1.0,5.7455689907073975
relu,10,16,1.0,5.290763854980469
relu,10,17,1.0,5.545303821563721
relu,10,18,1.0,5.406735897064209
relu,10,19,1.0,5.539111375808716
relu,10,20,1.0,5.545297861099243
